Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,cleaned_text
5623,3,1,2,0,1,@adamjferraro I'm actually with my boys right now. Your dorky ass is with your mom &amp; dad watching Streit make you his bitch,im actually boy right dorky as mom amp dad watching streit make bitch
5624,3,0,0,3,2,@adnanESPN Houston was top five in AHL attendance while Aeros were here. The transplanted snow bird would love a team.,houston top five ahl attendance aeros transplanted snow bird would love team
5625,3,0,3,0,1,@adorianloveee man fuck this bitch http://t.co/oIXHg4jtv8,man fuck bitch
5626,3,0,3,0,1,@aerinblazin right &#128514;&#128557; okay bitch,right okay bitch
5627,3,0,3,0,1,@afuehring is little bitch an emotion? Cuz I'm feeling it..,little bitch emotion cuz im feeling
5628,3,1,2,0,1,@ahimla2 - we do not want you here either! Suck my pigs arse you muzzie biotch! Get the phuck out and go back to your hellhole life!,want either suck pig arse muzzie biotch get phuck go back hellhole life
5629,3,0,3,0,1,"@airam12_ I was like ""This bitch better chill-"" Oh hey Maria&#128514;&#128514;&#128514;",like bitch better chill oh hey maria
5630,3,0,3,0,1,@airam12_ Shit I wish it was socially acceptable for me to beat some of these bitches asses. Lmao,shit wish socially acceptable beat bitch ass lmao
5631,6,0,6,0,1,"@airwolf1967 @NoInfidel33 @tedcruz @SarahPalinUSA @TWShannon in ALASKA!!
Nothing going on, nothing to do, nothing to bitch about, few laws",alaska nothing going nothing nothing bitch law
5632,3,0,1,2,2,@aj2amazing Obispo ho. We'll do it big,obispo ho well big
5633,3,0,3,0,1,@aj2amazing you already know mane since 6th grade I've been killin hoes,already know mane since th grade ive killin hoe
5634,3,1,2,0,1,@ajam never happen. Too much republican redneck oil money. Sad butt true. #corruptAmerica,never happen much republican redneck oil money sad butt true
5635,3,0,2,1,1,"@ajbruno14 @JamesOKeefeIII @jdhayworth nope, it's a term used to mock teabagger scum like all three of you. Better luck next time, pal.",nope term used mock teabagger scum like three better luck next time pal
5636,3,0,0,3,2,@akaREKT @LadyVodkax in with the go to air out with the bad air and where's my next brownie,go air bad air wheres next brownie
5637,3,0,3,0,1,@akaYankeee bitch probably deserved it lol,bitch probably deserved lol
5638,3,0,3,0,1,@alammus @wesideconnect @ArbitraryDesign @Damn_Jehu @michaelsayeth fellow anarchists quit being vaginas :P like jr high up in this bitch,fellow anarchist quit vagina p like jr high bitch
5639,3,1,2,0,1,@alammus small man syndrome usually deep down they're huge pussies so they join the authority to compensate their weak ego,small man syndrome usually deep theyre huge pussy join authority compensate weak ego
5640,3,0,3,0,1,@alanaaaaaa_ pussy,pussy
5641,3,0,3,0,1,@alanaaaaaa_ why are you laughing . That's you hoe &#128514;,laughing thats hoe
5642,3,0,0,3,2,@alberdough check cashing on the corner of El Cajon and calwood it's across the steer for pollo loco,check cashing corner el cajon calwood across steer pollo loco
5643,3,2,1,0,0,"@aldofelix naw dude I wish, they're white trash",naw dude wish theyre white trash
5644,3,1,2,0,1,@alesiahenderson wat a faggot,wat faggot
5645,3,0,3,0,1,@alexbenovich more than you run pussy,run pussy
5646,3,0,2,1,1,"@alexiscarfield Thought to myself SHEEBA-SHEEBA, got my ass lookin' like a zebra!",thought sheebasheeba got as lookin like zebra
5647,3,0,3,0,1,@alexiscarfield ya damn right nigglet! :D,ya damn right nigglet
5648,3,2,1,0,0,@alexissert leave dyke,leave dyke
5649,3,0,3,0,1,@alexissixela__ stfu youre a pussy sit your ass down with all that noise,stfu youre pussy sit as noise
5650,3,1,2,0,1,@alexisxisabel death to attention hoes,death attention hoe
5651,3,0,0,3,2,"@alexnolan1990 @claddos @takutaneka @regankelly91 ill give you a tip, beware of the ugly birds who hide behind massive lensed sunnies!",ill give tip beware ugly bird hide behind massive lensed sunnies
5652,3,0,3,0,1,@alexrice_ wow your like 3 years late bitch,wow like year late bitch
5653,3,0,3,0,1,@alexrojas_10 pussy,pussy
5654,6,1,5,0,1,@alexrojas_10 yo fag Rojas,yo fag rojas
5655,3,0,3,0,1,@alexxx_carr18 @Nick_504_ sitting here talking about what u would do or gonna do that's something My bitch does,sitting talking u would gon na thats something bitch
5656,3,0,3,0,1,@alexxx_carr18 bitch what?,bitch
5657,3,0,3,0,1,@aliciaNOTalisha idk ? I went to to the school like a week ago and the bitch gave me a paper and shit telling me my classes paid for and,idk went school like week ago bitch gave paper shit telling class paid
5658,6,0,5,1,1,@alisha_serv thats wassup how u got bitches sending you booty pics tho lol,thats wassup u got bitch sending booty pic tho lol
5659,3,0,3,0,1,@alizahwi Make yo bitch open her legs.,make yo bitch open leg
5660,3,1,2,0,1,@alliemathews tweet but don't text back ok fag,tweet dont text back ok fag
5661,3,0,1,2,2,@allsportsbruh how? All of the QBs we had before this season were trash. They brought in a veteran so they could have someone to play,qbs season trash brought veteran could someone play
5662,3,1,2,0,1,@allsportsbruh literally retarded. You were dropped on your head.,literally retarded dropped head
5663,3,2,1,0,0,@allsportsbruh you say waste a draft pick on Manziel when we have Mallet. that's why I'm telling you to delete your account. You're retarded,say waste draft pick manziel mallet thats im telling delete account youre retarded
5664,3,1,2,0,1,@allyssasss I was a fag back then,fag back
5665,3,0,0,3,2,"@almuirSI Probably, yeah. By most accounts, he has the personality to handle it though. And he can wear a yellow suit if he puts up points.",probably yeah account personality handle though wear yellow suit put point
5666,3,0,3,0,1,"@alneeZy hung with all dudes and wasn't fuckin no bitches, so. @MauiMescudi",hung dude wasnt fuckin bitch
5667,3,1,2,0,1,@alwayznpolo fuck all cops. and fuck you too tarah. bitch your elongated nose is shaped like a horses dick. @tarah_dactyl_,fuck cop fuck tarah bitch elongated nose shaped like horse dick
5668,3,0,3,0,1,@alyssadugan15 cry about it. You still can't even talk to me even though I'm supposedly the shady bitch that won't confront you lol,cry still cant even talk even though im supposedly shady bitch wont confront lol
5669,3,2,1,0,0,@alyssawiens faggot,faggot
5670,3,2,1,0,0,@amandabynes i can give you some of my clothes so you can look like a cute dyke,give clothes look like cute dyke
5671,3,2,1,0,0,@amarierubio chink eyed !,chink eyed
5672,3,0,3,0,1,"@ambitiousBree trueee, but I can't wait til the day a bitch try me!!!!",trueee cant wait til day bitch try
5673,3,0,2,1,1,"@amck73 And because it sounds like there is NO prenup, he's gonna cash in, not her. He apparently has ghetto credit. 'magine that?!",sound like prenup he gon na cash apparently ghetto credit magine
5674,3,1,2,0,1,@ameriC00N @joeylattime Christian keep laughing and me and him will fuck u up instead pussy bitch,christian keep laughing fuck u instead pussy bitch
5675,3,1,2,0,1,"@amyklobuchar he was 17 not 16 &amp; he tried to beat up a much weaker ""creepy ass cracker"" that is why he is dead. If Zimmerman was a woman...",amp tried beat much weaker creepy as cracker dead zimmerman woman
5676,3,1,2,0,1,@anandpradhan @kavita_krishnan funny to read retard liberal tweets. But Anand u didn't delete salwar tweet. Anyway say hi to #DigVijaySingh,funny read retard liberal tweet anand u didnt delete salwar tweet anyway say hi
5677,3,0,0,3,2,@andersonDrLJA i'm so sick of self serving politicians standing by while BO trashes America. #WeAreRepublicNotRegime #ImpeachObama,im sick self serving politician standing bo trash america
5678,3,0,3,0,1,"@andreajmarkley @gantaro47 Yes, sorry grant, i'm a bitch so i'm going to ignore you like most libtards ignore the majority voice....",yes sorry grant im bitch im going ignore like libtards ignore majority voice
5679,3,0,3,0,1,@andrewzoudo @BlVckbricks I'm still gonna smack the fuck out them. They trying to act hard over twitter. Haha pussy ass niggas,im still gon na smack fuck trying act hard twitter haha pussy as nigga
5680,3,0,3,0,1,@anepicname only reason I wouldn't give it up is I ahve a fucking CATALOG on this bitch. Arcade games were fire.,reason wouldnt give ahve fucking catalog bitch arcade game fire
5681,3,0,3,0,1,@angelo_GL @Tommy_Russell_ yall aint gon get a stitch of pussy....,yall aint gon get stitch pussy
5682,3,0,3,0,1,@angelo_GL oh yea a-lo aka mr bitches lmao,oh yea alo aka mr bitch lmao
5683,3,0,3,0,1,@angelo_papale lol now all ya need is sum beacg bod abs pussy boy,lol ya need sum beacg bod ab pussy boy
5684,3,1,2,0,1,@anggxo get off my twitter fag,get twitter fag
5685,3,0,3,0,1,@anniec0429 ugly white bitch,ugly white bitch
5686,6,0,0,6,2,"@antiamnesty @AppSame @WhiteHouse 
I agree 100%. No naturalized citizenship, no anchor baby amnesty. All go to parents country of origin.",agree naturalized citizenship anchor baby amnesty go parent country origin
5687,3,0,3,0,1,@apmorales96 gotta keep fighting bro Thea hoes just trying to bring me down. #thestrugle,got ta keep fighting bro thea hoe trying bring
5688,3,2,1,0,0,"@aravosis May I jump in u ball-less dick-wad? As a conservative, feminist, disabled vet bitch, I wish u luck with a capital F. @DLoesch",may jump u ballless dickwad conservative feminist disabled vet bitch wish u luck capital f
5689,3,0,3,0,1,@areuseriousrn @harmon_lauren it's okay I'll get bitches on this dick anyway but thanks for the tip,okay ill get bitch dick anyway thanks tip
5690,3,1,2,0,1,"@argylegray @JTrevorHowerton @HollyRFisher I don't give a flying fuck what you think about my tweets, worthless teabagger scum.",dont give flying fuck think tweet worthless teabagger scum
5691,3,0,1,2,2,@ariennajanee its mutual my lil yellow bone&#127827;,mutual lil yellow bone
5692,3,0,0,3,2,@ariennajanee thats why youz a yellow bone &#128155;&#128155;,thats youz yellow bone
5693,3,0,3,0,1,@arionnee cuz you know i was playing witchu i aint call yo mama a bitch or say yo brother ugly af did i?,cuz know playing witchu aint call yo mama bitch say yo brother ugly af
5694,3,0,3,0,1,@arionnee smh iont understand it but fuck it more hoes for me &#128527;&#128514;,smh iont understand fuck hoe
5695,3,1,2,0,1,@artiequitter fuck 'em if they can't take a joke! liberal pussies only think jokes about sarah palin &amp; daughters are funny.,fuck em cant take joke liberal pussy think joke sarah palin amp daughter funny
5696,3,1,2,0,1,@aschops absolutely agree with that statement. It's just so amusing how angry it makes all these teabagger scumbags. That alone is worth it.,absolutely agree statement amusing angry make teabagger scumbags alone worth
5697,3,0,3,0,1,@asdfgheatherr no not tonight you're gonna hoe tomorrow,tonight youre gon na hoe tomorrow
5698,3,1,2,0,1,@asheZ29 @mskyleighmarie bitches &#128530;,bitch
5699,3,2,1,0,0,@ashhruggiero happy birthday queer,happy birthday queer
5700,3,0,0,3,2,@ashley_smith20 colored contacts,colored contact
5701,3,0,3,0,1,@ashleyasatu lmaoooo I'm calling her a hoe and I'm mad? Shutcho uglass up,lmaoooo im calling hoe im mad shutcho uglass
5702,3,0,3,0,1,@ashleyrike sick bitch!!,sick bitch
5703,3,0,0,3,2,@ashleyypat17 if im trash ur trash since we baes now,im trash ur trash since baes
5704,3,0,3,0,1,@asiahh__ alright bitch I hope someone deletes your life suck 30 dicks and get hit by 2 buses,alright bitch hope someone deletes life suck dick get hit bus
5705,3,0,1,2,2,@asiahh__ nah I replied to you like I did to literally everyone else who called it trash... Go and check if you don't believe me,nah replied like literally everyone else called trash go check dont believe
5707,3,2,1,0,0,@asshole_king oh no. They drafted that gay ass that come out on TV? Well u welcome to Redskins nation. No queers just a lot of niggers.,oh drafted gay as come tv well u welcome redskin nation queer lot nigger
5708,3,3,0,0,0,@asshole_king pats owner is a kike.,pat owner kike
5709,3,3,0,0,0,@asshole_king with pills that nig will last 4 years. Like magic j .That nig should hav died years ago. Y'all the first team to draft gay.,pill nig last year like magic j nig hav died year ago yall first team draft gay
5710,3,0,2,1,1,@assholee813 such a hoe,hoe
5711,3,0,3,0,1,@atheistfront @CutRealty @A_M_Perez @ATHE1STP0WER yea spell check is a bitch... lets stay on topic,yea spell check bitch let stay topic
5712,3,1,2,0,1,@atownbrown08 @CarmineZozzora LOL that hasn't worked well for black folks in the past. They better bring a few crackers with um.,lol hasnt worked well black folk past better bring cracker um
5713,6,4,2,0,0,@atspace your 2. And 3. Nigga them hoes suck wayans brothers are not funny at all Jamie foxx should be number 2,nigga hoe suck wayans brother funny jamie foxx number
5714,4,0,1,3,2,@aurabogado el negro?,el negro
5715,3,1,2,0,1,@austin_farrar yeah way to block me fag your scared you go and hit girls how tough does that make you? Tough enough to know I'd beat...,yeah way block fag scared go hit girl tough make tough enough know id beat
5716,3,3,0,0,0,@austin_farrar your a fucking queer faggot bitch,fucking queer faggot bitch
5717,3,0,3,0,1,@austinrea_ @sbsylvester @hunterbuch66 @kieffer_jason bitch that's wtf I just said and its not Christopher it's Chris mf,bitch thats wtf said christopher chris mf
5718,3,0,0,3,2,@awfulbot are you a pig or are you a bird,pig bird
5719,3,1,2,0,1,@b0ss561 just beat the pussy up,beat pussy
5720,3,0,3,0,1,@b0ssladyRe go to sleep bitch,go sleep bitch
5721,3,0,3,0,1,@b0ssladyRe lmao you wish bitch,lmao wish bitch
5722,3,0,1,2,2,@b0ssladyre just ate a wees brownie and is seeing random cats,ate wee brownie seeing random cat
5723,3,0,3,0,1,@b0ssladyre lmao they know who the kitty master is !!!! Don't hate bitch,lmao know kitty master dont hate bitch
5724,3,0,0,3,2,@b1gsean21 lets just say hellen keller makes better brownies,let say hellen keller make better brownie
5725,3,0,3,0,1,@b_scheich &#128072;&#128166; salute a bad bitch,salute bad bitch
5726,3,0,3,0,1,@b_shiznitt @italian_montana wtf you bitches seen this without me,wtf bitch seen without
5727,3,0,3,0,1,@b_shiznitt cum thru bitch,cum thru bitch
5728,3,1,2,0,1,@b_shiznitt fuck off bitch,fuck bitch
5729,3,0,3,0,1,@b_shiznitt fuck you bitch,fuck bitch
5730,3,0,2,1,1,@b_shiznitt wanted me to let everyone know he downloaded the whole Acoustic Justin Bieber album #fag,wanted let everyone know downloaded whole acoustic justin bieber album
5731,3,0,3,0,1,@b_shiznitt what's good pussy,whats good pussy
5732,3,0,3,0,1,@b_shiznitt you lying bitch,lying bitch
5733,3,0,3,0,1,@baaaabyshaaaay_ My niggah!!,niggah
5734,3,0,3,0,1,@baaaabyshaaaay_ Ununnnn what plans? Text me niggah!!,ununnnn plan text niggah
5735,3,0,3,0,1,@baaaabyshaaaay_ Yassss bitch!!,yassss bitch
5736,3,0,3,0,1,@baaaabyshaaaay_ spitted sprite on you? niggah with yo smart ass mouth you deserved it. &amp; well stfu! lol,spitted sprite niggah yo smart as mouth deserved amp well stfu lol
5737,3,0,3,0,1,"@babynacca @Zneezy2Good both you boys need some pussy, damn.&#128521;",boy need pussy damn
5738,4,1,3,0,1,@babyspittle @Kimmyincali @MartiniShark @SenatorReid Still blaming Bush? Fucking retard,still blaming bush fucking retard
5739,3,2,1,0,0,"@bad_boy_six @ksteven37 
Here ya go wetback, eat this.. http://t.co/kf6PgZvH5G",ya go wetback eat
5740,3,1,2,0,1,@badluckbella_ that's lil nig &#128526;,thats lil nig
5741,3,0,3,0,1,@badnewsbridget @MorbidMermaid @EvanBecker513 you're a lying sack of shit because I know you love me #lesbian #jk #jkbridgeturstraight #fag,youre lying sack shit know love
5742,3,0,3,0,1,@badnewsbridget lol fag,lol fag
5743,3,2,1,0,0,"@badshah200 Ur pal @STLAbuBadu threat2 ""apostate kufar""&gt;""I cld cut ur neck w/sword of islam &amp;watch u squeal like a bitch like Daniel Pearl""",ur pal threat apostate kufargti cld cut ur neck wsword islam ampwatch u squeal like bitch like daniel pearl
5744,3,0,0,3,2,@baileymw22 you're the sole reason I come to that chipotle incase you didn't know. Keep up the good work babe,youre sole reason come chipotle incase didnt know keep good work babe
5745,3,0,0,3,2,@ballzahoy cowboy killers.&#128525;,cowboy killer
5746,3,0,0,3,2,@basedgvbe trash,trash
5747,3,0,3,0,1,@baskgod nah it's just Clowney being a bitch nigga,nah clowney bitch nigga
5748,3,0,3,0,1,"@bayjackson3 lol it's a crew, not actual hoes",lol crew actual hoe
5749,3,0,3,0,1,@bbhairs when you get famous I'm buyin yo art so me and my bitch can have dat shit all in da crib,get famous im buyin yo art bitch dat shit da crib
5750,3,0,3,0,1,@bbluedreamm @chris_cruz1 @Hunglikerobby_ Kenna stfu? Quit bein a bitch I was tellin Robby to stop?! God.,kenna stfu quit bein bitch tellin robby stop god
5751,3,0,3,0,1,@bbluedreamm @chris_cruz1 @Hunglikerobby_ don't be a bitch then?,dont bitch
5752,3,0,3,0,1,@bbluedreamm @kelliestebbins how original you faggots&#128530;&#128557;,original faggot
5753,3,0,3,0,1,@bbluedreamm bitch don't reply&#128524;,bitch dont reply
5754,3,0,3,0,1,@beautifulbeeee yes!!! Every guy is a bitch today...lol...smh,yes every guy bitch todaylolsmh
5755,3,0,2,1,1,@beejohns1 is gonna find himself a redneck girl one of these days &#128143;&#128514;,gon na find redneck girl one day
